FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
0,SASI1247,pa__mt,pa,46063.673906500000157,84335809.111200004816055
1,SASI1256,mt____,mt,71970.603742199993576,197982377.981000006198883
2,SASI1261,mtpu__,mt,248660.862690999987535,900709158.228000044822693
3,SASI1285,mt____,mt,52176.382735999999568,20645443.041000001132488
4,SASI1305,mtpu__,mt,260028.657214000006206,803266016.389000058174133
5,SASI1329,mtpu__,mt,53297.523414700001013,102209579.934000000357628
6,SASI1334,mtpu__,mt,157148.012786000006599,685515186.853000044822693
7,SASI1338,mtpu__,mt,222150.996843000000808,879828321.307000041007996
8,SASI1341,mtpu__,mt,6926.229352209999888,2479951.815239999908954
9,SASI1362,pa____,pa,87553.275654900004156,110914502.708000004291534
10,SASI1368,mtpu__,mt,105340.419328999996651,321214286.653999984264374
11,SASI1371,mtpu__,mt,118090.938815000001341,407861089.856999993324280
12,SASI1388,mtpu__,mt,34355.349549600003229,35277328.385200001299381
13,SASI1397,mtpu__,mt,50500.242028100001335,50948136.453199997544289
14,SASI1402,pa____,pa,308199.668050999986008,1013120472.679999947547913
15,SASI1416,mtpu__,mt,130750.608223999995971,480550017.438000023365021
16,SASI1417,mtpu__,mt,3758.191975209999782,526019.716877999948338
17,SASI1418,mtpu__,mt,3205.654809149999892,425871.388832999975421
18,SASI1439,mt____,mt,103053.700171999997110,396993377.018000006675720
19,SASI1477,mt____,mt,474735.718927000008989,3382884191.079999923706055
20,SASI1498,mtpu__,mt,183820.317608000012115,596098505.223000049591064
21,SASI1520,mt____,mt,532969.582727000000887,2466234912.739999771118164
22,SASI1533,pa__mt,pa,272236.633828999998514,1571196517.960000038146973
23,SASI1535,mtpu__,mt,19180.166000400000485,16968254.484999999403954
24,SASI1544,suad__,su,116180.797189999997499,523533787.620000004768372
25,SASI1545,mtpu__,mt,174043.352164999989327,1243055076.599999904632568
26,SASI1550,mt____,mt,536271.890628000022843,1395990782.089999914169312
27,SASI1564,mt____,mt,125898.419435000003432,398406733.101000010967255
28,SASI1582,mt____,mt,13865.121814300000551,6458651.416179999709129
29,SASI1596,mtpu__,mt,60052.440469699999085,118897741.550999999046326
30,SASI1606,mtpu__,mt,5090.383019699999750,770530.717408000025898
31,SASI1611,mt____,mt,40380.811204999998154,63174972.808600001037121
32,SASI1620,mt____,mt,12899.818211899999369,3384526.982470000162721
33,SASI1630,mt____,mt,277936.364048000017647,812475173.878000020980835
34,SASI1642,mt____,mt,65435.746131799998693,85352071.873400002717972
35,SASI1647,mt____,mt,25717.069833500001550,37018391.684000000357628
36,BGD1,wb____,wb,75560.745529799998621,142708808.006999999284744
37,BGD4,suss__,su,693963.585547000053339,4133167700.269999980926514
38,BGD5,wb____,wb,6442.533148090000395,944562.133227000012994
39,BGD8,wb____,wb,1194.412103809999962,64465.628535700001521
40,BGD9,suss__,su,391438.251214999996591,1493907587.359999895095825
41,BGD13,suss__,su,1070421.575810000067577,5156967481.329999923706055
42,BGD14,suad__,su,159346.709361999994144,48262675.261200003325939
43,BGD15,wb____,wb,8605.410627420000310,1817016.674439999973401
44,BGD16,suad__,su,16538.940485200000694,6295263.037949999794364
45,BGD18,suad__,su,37074.045209099997010,53094443.925499998033047
46,BGD19,suss__,su,346490.606547000003047,692168208.544999957084656
47,BGD22,suad__,su,27567.344705600000452,20925923.489700000733137
48,BGD24,wb____,wb,20692.641672000001563,6203791.758999999612570
49,BGD25,suad__,su,82480.522200399995199,57083881.806100003421307
50,BGD27,wb____,wb,26223.706885899999179,11698125.358899999409914
51,BGD28,wb____,wb,2363.861932369999977,388947.382151000027079
52,BGD29,wb____,wb,9403.000101150000773,1569398.470269999932498
53,BGD30,wb____,wb,2756.869570310000199,472668.855121999979019
54,BGD31,wb____,wb,9983.806806520000464,5624424.115109999664128
55,BGD33,suad__,su,261948.565120000013849,302741591.216000020503998
56,BGD34,suss__,su,3101.834896020000087,444110.627844000002369
57,BGD43,wb____,wb,3762.189906309999969,619701.965222000028007
58,BGD45,suad__,su,95400.088657200001762,33383931.322700001299381
59,BGD46,wb____,wb,39917.194133400000283,8418831.905700000002980
60,BGD47,suad__,su,10618.330727599999591,4897120.382939999923110
61,BGD50,suad__,su,5442.022381030000361,1765530.270010000094771
62,BGD51,wb____,wb,3215.702816609999900,548828.486658000038005
63,BGD57,wb____,wb,5403.936684139999670,993808.697183000040241
64,BGD58,suad__,su,6792.945048519999546,2707199.433749999850988
65,BGD60,suad__,su,10147.720763200000874,2213996.702000000048429
66,BGD61,wb____,wb,2586.837152049999986,286710.116602999973111
67,BGD62,suad__,su,4472.575106029999915,744565.925871000043117
68,BGD63,suad__,su,122078.347273999999743,45237091.493500001728535
69,BGD64,wb____,wb,8991.141146190000654,2051206.141839999938384
70,BGD65,wb____,wb,7437.097930089999863,1395632.150769999949262
71,BGD66,wb____,wb,2526.243647549999878,349992.282877999998163
72,BGD69,wb____,wb,2373.905361850000190,274114.056518999976106
73,BGD70,wb____,wb,14151.244675399999323,3111443.231560000218451
74,BGD72,suad__,su,8466.659126430000470,4504247.396839999593794
75,BGD76,suss__,su,4630.928417539999828,914475.158506999956444
76,BGD80,suad__,su,2761.996742050000194,306255.561948999995366
77,BGD82,suad__,su,37017.299952800000028,28403708.304800000041723
78,BGD85,suad__,su,40451.428944500003126,22310859.749099999666214
79,BGD86,wb____,wb,2292.250640419999854,295803.168844000028912
80,BGD87,suad__,su,10093.203576500000054,4390456.780349999666214
81,BGD89,wb____,wb,4394.612131490000138,715865.285935000050813
82,BGD90,suad__,su,5638.107407909999893,1396701.063460000092164
83,BGD91,wb____,wb,5631.822437679999894,1272309.291909999912605
84,BGD93,wb____,wb,2504.492433540000093,303519.433087999990676
85,BGD95,wb____,wb,52474.687330100001418,9700207.168929999694228
86,BGD96,wb____,wb,5961.458966449999934,827999.626035999972373
87,BGD97,suad__,su,2465.700212849999843,248830.619435000000522
88,BGD98,suad__,su,4223.392893070000355,558374.402470999979414
89,BGD102,suad__,su,7847.609655440000097,2806368.178139999974519
90,BGD103,suad__,su,2655.645264539999971,365471.458209000003990
91,BGD106,suad__,su,32101.021465400001034,6663435.840769999660552
92,BGD113,suad__,su,3351.353859219999777,600957.754584999987856
93,BGD114,suad__,su,11023.252567100000306,4299636.079619999974966
94,BGD118,wb____,wb,3375.800083749999885,762347.415673000039533
95,BGD120,suad__,su,7825.578014669999902,2121201.244770000223070
96,BGD121,wb____,wb,9020.845201300000554,1680890.615109999896958
97,BGD123,wb____,wb,3084.096495079999841,434110.693337999982759
98,BGD124,wb____,wb,13628.396793199999593,4728432.084640000015497
99,BGD125,wb____,wb,7299.759387449999849,2447790.066240000072867
100,BGD126,suad__,su,17099.225382900000113,7095024.857939999550581
101,BGD127,wb____,wb,4740.680627740000091,778158.251331000006758
102,BGD128,suad__,su,3167.240550250000069,408444.023082000028808
103,BGD132,suad__,su,22562.469084000000294,25061359.995099999010563
104,BGD133,wb____,wb,4528.039329399999588,1212582.536719999974594
105,BGD134,wb____,wb,6379.763477280000188,968376.681471999967471
106,BGD136,suad__,su,25745.417435399998794,14735584.881699999794364
107,BGD137,wb____,wb,2944.402852050000092,481406.512809999985620
108,BGD139,suad__,su,7319.424447270000201,2151928.538660000078380
109,BGD140,suad__,su,2259.152738119999867,305493.660572999971919
110,BGD141,suad__,su,16760.229201099999045,9774730.062109999358654
111,BGD143,suad__,su,4095.481492190000154,1037879.140739999944344
112,BGD144,suad__,su,6153.212006230000043,1383165.466779999900609
113,BGD148,suad__,su,3369.129122859999825,549504.336655999999493
114,BGD149,suad__,su,17346.830374599998322,9479637.193719999864697
115,BGD151,suad__,su,1502.637303960000054,117834.273151000001235
116,BGD153,suad__,su,25292.966504100000748,21710899.875999998301268
117,BGD154,wb____,wb,8982.115992830000323,1799800.582630000077188
118,BGD155,wb____,wb,22946.035815499999444,4444634.721309999935329
119,BGD156,suad__,su,1690.775942590000113,162661.129569999990053
120,BGD157,suad__,su,2653.447751810000227,351353.125583000015467
121,BGD158,suad__,su,148213.509767999988981,300461577.973999977111816
122,BGD160,suad__,su,3787.520525120000002,586895.570477999979630
123,BGD162,suad__,su,2521.266646860000037,431657.433720999979414
124,BGD163,suad__,su,31704.314502400000492,14193109.591800000518560
125,BGD165,wb____,wb,10090.676480599999195,1657497.447519999928772
126,BGD168,wb____,wb,3205.085509240000192,546101.749444999964908
127,BGD169,suad__,su,2974.788072549999924,393305.915166000020690
128,BGD172,suad__,su,22039.428005400000984,19369903.315299998968840
129,BGD174,suad__,su,4466.627362510000239,870400.346869000000879
130,BGD175,suad__,su,797487.446398000000045,2341571996.510000228881836
131,BGD176,sssh__,ss,119082.976550000006682,271008279.133000016212463
132,BGD177,suad__,su,3796.274457189999794,448151.524540000013076
133,BGD179,wb____,wb,4152.545650009999918,657035.249294999986887
134,BGD181,suad__,su,5721.000080169999819,1662256.908670000033453
135,BGD182,wb____,wb,3922.475742480000008,710606.476950000040233
136,BGD183,wb____,wb,2556.725146639999821,285544.911326000001281
137,BGD186,wb____,wb,3337.581605310000214,455723.719238999998197
138,BGD187,suad__,su,4126.734771419999561,693790.826194999972358
139,BGD190,suad__,su,6324.033545719999893,1696012.955649999901652
140,BGD191,wb____,wb,2616.165700110000216,419154.125544000009540
141,BGD193,suad__,su,13167.091451599999345,5671563.382360000163317
142,BGD194,wb____,wb,4278.304934640000283,601136.853651999961585
143,BGD195,suad__,su,2925.691906959999869,478876.152058999985456
144,BGD196,suad__,su,28908.570940300000075,20513026.484099999070168
145,BGD197,suad__,su,15743.540892000000895,2387316.319379999767989
146,BGD198,suad__,su,3664.092142359999798,441410.531003999989480
147,BGD199,wb____,wb,3028.134080639999866,408772.447096000018064
148,BGD200,suad__,su,4196.273172060000434,1048605.928860000101849
149,BGD201,suad__,su,2649.374858140000015,275720.896698000025935
150,BGD202,wb____,wb,2726.692010560000199,272391.846365000004880
151,BGD203,suad__,su,94031.216989599997760,73730792.430399999022484
152,BGD204,wb____,wb,17210.824999100001151,3845233.446930000092834
153,BGD205,suad__,su,6845.452974740000172,1941008.152449999935925
154,BGD206,wb____,wb,2533.525276070000018,340050.581766000017524
155,BGD207,suad__,su,4495.575476689999959,514798.809631999989506
156,BGD208,sssh__,ss,382901.557695000024978,2930399969.570000171661377
157,BGD209,suad__,su,2641.026895479999894,322504.879382000013720
158,BGD210,suad__,su,15604.428848899999139,9642229.344179999083281
159,BGD212,sssh__,ss,39049.326589299998886,56719694.448499999940395
160,BGD213,wb____,wb,4095.028455430000122,706269.773700000019744
161,BGD214,wb____,wb,2385.094391489999907,386285.021683999977540
162,BGD215,wb____,wb,3411.582510920000004,460400.277168000000529
163,BGD216,wb____,wb,2770.102324370000133,556682.600470999954268
164,BGD217,wb____,wb,3207.018872579999879,480130.432790999999270
165,BGD218,suad__,su,47567.017736499998136,75714012.941599994897842
166,BGD219,wb____,wb,2915.009061820000170,377097.145590999978594
167,BGD220,suad__,su,7460.129467220000151,2802299.878800000064075
168,BGD221,suad__,su,15290.954546700000719,7357118.504060000181198
169,BGD222,suad__,su,1693411.046139999991283,5950065551.180000305175781
170,BGD225,suad__,su,9759.971661039999162,2827700.057210000231862
171,BGD226,suad__,su,10158.057510900000125,2633302.491080000065267
172,BGD227,wb____,wb,6053.794021079999766,1205428.539520000107586
173,BGD228,wb____,wb,2450.088417800000116,363813.292389000009280
174,BGD229,suad__,su,61351.175789799999620,111817403.197999998927116
175,BGD232,suad__,su,38672.171327700001711,32241075.662999998778105
176,BGD233,suad__,su,4764.731239230000028,1389724.254220000002533
177,BGD234,suad__,su,173391.537502999999560,171197018.983000010251999
178,BGD236,suad__,su,9496.472691979999581,2314399.576290000230074
179,BGD260,suad__,su,11558.005362300000343,5278298.026829999871552
180,BGD261,suad__,su,21220.785869100000127,28938641.825500000268221
181,BGD263,wb____,wb,2232.813897080000061,263277.161869000003207
182,BGD267,suad__,su,324986.240440999972634,211322417.206000000238419
183,BGD268,wb____,wb,4014.817624669999987,619578.756126999971457
184,BGD288,wb____,wb,5801.487407710000298,1460162.613170000026003
185,BGD298,wb____,wb,3231.046888110000054,521361.784747999976389
186,BGD300,wb____,wb,4151.806937139999718,525227.860665000043809
187,BGD302,suad__,su,1709.994780400000081,112393.757448000003933
188,BGD306,suad__,su,3068.511922940000204,571534.478199000004679
189,BGD307,suad__,su,20720.615037999999913,18036108.458599999547005
190,BGD312,suad__,su,7777.213772320000317,2040831.807770000072196
191,BGD313,suad__,su,64696.332188899999892,79069416.895199999213219
192,BGD314,wb____,wb,18243.520632299998397,3327746.740619999822229
193,BGD318,suad__,su,8626.997052079999776,2865060.540039999876171
194,BGD325,wb____,wb,4951.718873210000311,987611.976436999975704
195,BGD329,suad__,su,4513.416457600000285,1119847.095239999936894
196,BGD336,suad__,su,61018.153564699998242,57471214.140600003302097
197,BGD349,suad__,su,4633.960172860000057,1343362.940960000036284
198,BGD352,wb____,wb,6879.269276760000139,1375856.787530000088736
199,BGD355,wb____,wb,4160.137722329999633,970364.371831999975257
200,BGD371,suad__,su,100516.269216999993660,299387012.524999976158142
201,BGD372,suad__,su,4502.186798830000043,1278881.543730000033975
202,BGD379,suad__,su,1899.700799360000019,184811.884709000005387
203,BGD381,suad__,su,6956.826206349999666,2699734.992599999997765
204,BGD387,wb____,wb,9554.224871840000560,2413790.847399999853224
205,BGD392,suad__,su,4470.752141830000255,753677.339315999997780
206,BGD395,suad__,su,21451.478476500000397,13315893.386800000444055
207,BGD396,wb____,wb,1937.702832160000071,171491.476484999991953
208,BGD401,suad__,su,14634.444789400000445,3884194.660089999902993
209,BGD403,suad__,su,7339.179905859999963,2002803.948099999921396
210,BGD411,suad__,su,20968.701421300000220,30512950.122400000691414
211,BGD421,suad__,su,4597.496821849999833,1023627.767420000047423
212,BGD426,suad__,su,4529.721046869999554,697570.188376000034623
213,BGD427,suad__,su,68721.198223600003985,121094615.858999997377396
214,BGD428,suad__,su,20707.818665899998450,10311884.502800000831485
215,BGD446,wb____,wb,21260.916660899998533,4331180.116080000065267
216,BGD477,suad__,su,58945.547893299997668,100813940.151999995112419
217,BGD480,suad__,su,4158.411263040000449,1079150.796309999888763
218,BGD488,suad__,su,68801.173705599998357,115648788.054000005125999
219,BGD490,suad__,su,7751.392783250000321,1095215.249479999998584
220,BGD503,suad__,su,554068.041333999950439,1258785419.500000000000000
221,BGD510,suad__,su,99868.946047599994927,47025793.326499998569489
222,BGD519,suad__,su,107392.150091000003158,323547593.038999974727631
223,BGD531,suad__,su,2270.594973979999850,297267.316066999977920
224,BGD553,suad__,su,25738.045434700001351,15876693.320499999448657
225,BGD561,suad__,su,660109.102899000048637,2082309357.250000000000000
226,BGD568,suad__,su,5807.230813230000422,1830214.604899999918416
227,BGD569,suad__,su,7442.355024370000137,1773210.300909999990836
228,BGD574,wb____,wb,1405.746654340000077,112763.136261999999988
229,BGD582,suad__,su,12465.321228099999644,3278700.937169999815524
230,BGD585,suad__,su,32920.879084100000910,5367267.944600000046194
231,BGD586,suad__,su,416205.856106000021100,694432969.993000030517578
232,BGD595,suad__,su,3506.849543459999950,667611.911034999997355
233,BGD598,suad__,su,5180.489567159999751,953190.802176999975927
234,BGD612,suad__,su,22986.066190800000186,12392105.143799999728799
235,BGD626,wb____,wb,2607.251485190000039,489499.945379999990109
236,BGD627,suad__,su,38613.979097000003094,55195095.571299999952316
237,BGD633,wb____,wb,6298.723535590000211,986482.044437999953516
238,BGD636,wb____,wb,7284.052413530000194,2002729.449250000063330
239,BGD639,suad__,su,99789.646942899998976,79600684.606399998068810
240,BGD640,sushcl,su,23921.743433999999979,20595909.304499998688698
241,BGD641,sushcl,su,57075.294112099996710,134466367.708999991416931
242,BGD643,sushcl,su,26673.092390900001192,34271533.515600003302097
243,BGD644,wb____,wb,5035.752922399999989,1055329.834809999912977
244,BGD647,wb____,wb,2331.558501099999830,188511.921605000010459
245,BGD651,wb____,wb,15507.409395399999994,4061258.992409999947995
246,BGD652,wb____,wb,2423.818311309999899,307518.310964000003878
247,BGD658,suad__,su,12560.089701000000787,5542620.356080000288785
248,BGD660,suad__,su,1791.958965979999903,170214.262664999987464
249,BGD662,wb____,wb,3288.711282809999830,577101.555938999983482
250,BGD676,wb____,wb,4925.868824639999730,905681.319435999961570
251,BGD678,wb____,wb,9152.764187810000294,1865999.539640000090003
252,BGD680,wb____,wb,6933.497697140000128,1070878.157110000029206
253,BGD683,wb____,wb,2001.798017200000004,216048.431030000007013
254,BGD685,wb____,wb,2195.900313359999927,204871.624944000010146
255,BGD686,wb____,wb,2442.537681589999920,323641.723418999987189
256,BGD693,wb____,wb,2647.904080960000101,381758.395614999986719
257,BGD707,sushcl,su,45453.075008899999375,75232311.085700005292892
258,BGD712,suad__,su,7302.868144699999903,1613789.974500000011176
259,BGD714,suad__,su,50565.474520299998403,56507470.210500001907349
260,BGD717,sushcl,su,76427.820042099992861,166933096.828000009059906
261,BGD720,suad__,su,16578.015193600000202,6299018.560809999704361
262,BGD731,wb____,wb,3856.440684619999956,596626.300593000021763
263,BGD733,wb____,wb,2737.993432570000095,513799.541444999980740
264,BGD735,suad__,su,3681.400226079999811,647957.662465999950655
265,BGD737,wb____,wb,2043.564268170000105,244750.943158000009134
266,BGD739,suad__,su,14379.705609799999365,3522491.431390000041574
267,BGD750,wb____,wb,1924.938361080000050,257006.920229000010295
268,BGD755,wb____,wb,4899.109241950000069,774195.431791999959387
269,BGD758,wb____,wb,4471.967072809999991,603032.433883000048809
270,BGD759,suad__,su,4893.431865360000302,941529.212611000053585
271,BGD762,suad__,su,8758.077789409999241,1946845.050790000008419
272,BGD763,suad__,su,12138.414843299999120,6137166.987110000103712
273,BGD764,suad__,su,18643.552942199999961,11270840.181700000539422
274,BGD766,suad__,su,63893.489622599998256,51698384.718500003218651
275,BGD783,suss__,su,626752.959449999965727,1202043856.859999895095825
276,BGD17,wb____,wb,7326365.134899999946356,4900766531.550000190734863
277,MMY34,smmx__,sm,809899.019331000046805,9834392843.729999542236328
278,MMY587,scmx__,sc,61441.027065499998571,78741042.022400006651878
279,MMY773,smmxmt,sm,1010910.869060000055470,7163977367.550000190734863
280,IND1,sssscl,ss,218496.640928999986500,537820477.057999968528748
281,IND2,sssscl,ss,60475.632295900002646,115051427.460999995470047
282,IND3,ssmxcl,ss,592036.377871999982744,3399370462.210000038146973
283,IND4,smshmt,sm,28238.170136400000047,31724446.773699998855591
284,IND5,smshmt,sm,24319.663241900001594,27377140.073899999260902
285,IND6,smshmt,sm,2787462.627319999970496,16549175896.399999618530273
286,IND9,ssmxcl,ss,103430.106446999998298,488996248.968999981880188
287,IND10,ssmxcl,ss,127294.059578000000329,622027610.838000059127808
288,IND11,ssmxcl,ss,67510.394823700000416,119162815.765000000596046
289,IND27,ssmx__,ss,113761.932534000006854,590537342.975999951362610
290,IND28,ssmxcl,ss,718342.021424000035040,3684501672.170000076293945
291,IND35,ssmxcl,ss,63522.916768199997023,151047501.886999994516373
292,IND37,ssmxcl,ss,24041.314248499998939,35318323.720299996435642
293,IND38,ssmxcl,ss,25357.339327199999389,30696423.333900000900030
294,IND39,ssmxcl,ss,29327.206888900000195,34727926.873199999332428
295,IND40,ssmxcl,ss,18108.232801400001335,19472171.790100000798702
296,IND43,ssmxcl,ss,19684.677844599998934,21483398.880899999290705
297,IND44,ssmxcl,ss,70330.050952299992787,105320526.813999995589256
298,IND97,ssmxcl,ss,35241.707723999999871,43185595.350900001823902
299,IND98,ssmxcl,ss,85363.152221500000451,158867682.289000004529953
300,IND99,ssmxcl,ss,16256.007337400000324,10599865.246899999678135
301,IND100,ssmxcl,ss,33466.762889400000859,58090558.389499999582767
302,IND101,sssscl,ss,375226.626386000018101,1157412152.750000000000000
303,IND102,ssmxcl,ss,20982.909984099998837,22156045.746399998664856
304,IND103,sssscl,ss,98828.583312699993257,275421918.272000014781952
305,IND104,pa____,pa,89787.497118600003887,216470029.923999994993210
306,IND107,mt____,mt,90055.494475600004080,429026815.481000006198883
307,IND111,mt____,mt,195914.685759999993024,1402857556.670000076293945
308,IND133,ssss__,ss,72205.685761899992940,34933618.166400000452995
309,IND152,ssss__,ss,31911.149388300000282,15305168.189699999988079
310,IND168,mt____,mt,37830.530589000001783,21648715.272900000214577
311,IND169,mt____,mt,1050.270318699999962,52319.125440499999968
312,IND171,mt____,mt,9753.228893800000151,370183.097309999982826
313,IND180,ssmxcl,ss,612108.397192999953404,4163839282.610000133514404
314,IND181,sumx__,su,70933.056689899996854,154692562.895000010728836
315,IND182,sssscl,ss,89307.177813899994362,116754846.983999997377396
316,IND183,sssscl,ss,153947.408561999996891,327955883.989000022411346
317,IND184,ssmx__,ss,278142.475327000021935,411118227.642000019550323
318,IND185,ssmxcl,ss,47337.831310399997164,44155311.940200001001358
319,IND186,ssmx__,ss,156831.655881000013324,217222425.675999999046326
320,IND187,ssmxcl,ss,196780.050896000000648,240273649.729999989271164
321,IND188,ssmxcl,ss,63535.894108799999231,112115674.047000005841255
322,IND189,sssscl,ss,107963.962763999996241,216764852.136000007390976
323,IND190,sssscl,ss,16253.784549100000731,18496907.127300001680851
324,IND191,sssscl,ss,308243.792345999972895,683811050.402999997138977
325,IND192,ssmx__,ss,76534.989377999998396,129860216.701000005006790
326,IND193,ssmxcl,ss,13650.871935600000143,11656082.789599999785423
327,IND194,ssmx__,ss,112950.973484000001918,209691089.699999988079071
328,IND195,ssmxcl,ss,39182.177373600003193,44918757.793600000441074
329,IND196,sssscl,ss,50305.954214500001399,150818351.261999994516373
330,IND197,sssscl,ss,526285.059240999980830,2458562292.719999790191650
331,IND198,smmxcl,sm,43501.992003699997440,60017656.626100003719330
332,IND199,ssmxcl,ss,34149.423089399999299,63515280.811099998652935
333,IND200,smmxcl,sm,42745.877309099996637,54032081.973300002515316
334,IND202,pa____,pa,21787.119455399999424,28456975.978000000119209
335,IND203,pbpych,pb,7701.328298929999619,4005997.695799999870360
336,IND204,mt____,mt,341228.039937999972608,3238492510.880000114440918
337,IND205,mtambs,mt,232373.872046000004048,1275567324.799999952316284
338,IND206,pa____,pa,21672.522963999999774,34027438.452399998903275
339,IND207,pa____,pa,90571.987771000000066,213859314.821000009775162
340,IND210,smmxcl,sm,492409.216954000003170,2227411433.519999980926514
341,IND211,mtambs,mt,21721.351500299999316,27481954.545400001108646
342,IND212,mtambs,mt,40236.094741100001556,70483606.577800005674362
343,IND213,mtambs,mt,10516.559005200000684,7840701.361039999872446
344,IND214,mtambs,mt,15633.486988200000269,13914559.720200000330806
345,IND215,mtambs,mt,21641.435501799998747,23721834.326600000262260
346,IND216,mtambs,mt,41669.026267200002621,83833798.660600006580353
347,IND217,mt____,mt,513885.481621999992058,2356920062.829999923706055
348,IND222,mtgr__,mt,97013.756759199997759,173060530.886000007390976
349,IND223,pa____,pa,58079.646785500000988,194902661.099000006914139
350,IND224,pa____,pa,39652.788434499998402,82085540.410099998116493
351,IND225,mtambs,mt,759485.787871000007726,2701129977.519999980926514
352,IND226,mt____,mt,34876.052115799997409,64357069.690899997949600
353,IND227,pa____,pa,16799.343895599999087,14291884.438699999824166
354,IND229,pa____,pa,164189.035960999986855,591406567.110000014305115
355,IND230,pa____,pa,47772.737636999998358,155435955.516999989748001
356,IND231,pa____,pa,40710.096492700002273,101085498.827000007033348
357,IND232,pa____,pa,69171.456052800000180,249088075.705000013113022
358,IND233,mtgr__,mt,43311.391272499997285,69611966.983700007200241
359,IND234,pa____,pa,26048.783408200000849,44438388.877599999308586
360,IND235,pa____,pa,50756.708847800000513,109141582.013999998569489
361,IND237,smmxcl,sm,43251.233793300001707,76149986.611200004816055
362,IND238,smmxcl,sm,101009.366982000006828,227555192.060999989509583
363,IND239,sssscl,ss,14058.360914900000353,10483809.909900000318885
364,IND241,mt____,mt,1334278.649720000103116,9762987431.739999771118164
365,IND254,smmxcl,sm,299746.423761999991257,1485542017.799999952316284
366,IND256,sumx__,su,202892.975036999996519,476154325.040000021457672
367,IND258,sumx__,su,89978.133172700006980,296855694.625000000000000
368,IND259,sssscl,ss,83793.679498900004546,189760408.831000000238419
369,IND403,ssmxwe,ss,39481.880763599998318,16272028.504200000315905
370,IND405,mt____,mt,28734.265821699998924,43232672.676600001752377
371,IND406,mt____,mt,43106.182948900001065,79803889.407100006937981
372,IND407,mt____,mt,22157.353494999999384,20182028.673500001430511
373,IND408,mt____,mt,18947.420109499998944,21558073.653200000524521
374,IND409,mt____,mt,17620.270029499999509,13551559.087600000202656
375,IND410,pa____,pa,18555.675781599999027,17621200.178399998694658
376,IND411,mt____,mt,25823.637553699998534,46577326.950400002300739
377,IND412,mt____,mt,18013.589866300000722,17885291.082400001585484
378,IND413,mt____,mt,45116.105684200003452,123740988.613999992609024
379,IND414,mt____,mt,22320.360060899998643,25786741.350800000131130
380,IND432,pa____,pa,2962.588486869999997,255264.705595000006724
381,IND438,mt____,mt,187644.513193999999203,186163064.719999998807907
382,IND441,scpumt,sc,9222.092648690000715,4641583.781670000404119
383,IND444,ssmxmt,ss,9469.961159329999646,5507785.018480000086129
384,IND3725,sssscl,ss,18657.665147299998353,16496905.982200000435114
385,CHN34413,pa____,pa,727268.333957999944687,3605316384.469999790191650
386,CHN34633,ssmxvr,ss,3231960.592370000202209,20608420450.099998474121094
387,CHN34649,scsh__,sc,88104.995351100005792,133098938.265000000596046
388,CHN34659,pa____,pa,26662.648498099999415,17269608.547499999403954
389,CHN34662,scmx__,sc,123209.822392000001855,186535054.807000011205673
390,CHN34670,smmx__,sm,184647.864414000010584,242987625.801999986171722
391,CHN34671,smmx__,sm,19128.392401900000550,15142281.993100000545382
392,CHN34672,smmxcl,sm,49074.870788400003221,56540941.819099999964237
393,CHN34673,vapysr,va,36373.700114699997357,56554466.545000001788139
394,CHN34676,ssmxvr,ss,24107.552812000001722,9390775.878459999337792
395,CHN34789,smmxvr,sm,4254081.063199999742210,23205249034.400001525878906
396,CHN34886,smpycl,sm,1068887.111160000087693,8865563776.899999618530273
397,CHN35726,pa____,pa,661796.736226000008173,3597653503.820000171661377
398,CHN36025,sush__,su,418891.227642000012565,1464629483.440000057220459
399,CHN36110,vapysr,va,3723882.984660000074655,34528843311.099998474121094
400,CHN36294,pa____,pa,26351.674112299999251,27316734.716200001537800
401,CHN38280,ig____,ig,405100.782713999971747,1050570877.340000033378601
402,CHN38281,ssmxvr,ss,104252.083765999996103,206917645.328000009059906
403,CHN38385,smmx__,sm,12598.631929699999091,8921069.106559999287128
404,CHN38489,smmxvr,sm,27595.384721999998874,46827385.381499998271465
405,CHN38491,smmxvr,sm,51374.728562800002692,70861748.604499995708466
406,CHN38822,ssmxvr,ss,20382.557291000000987,13913584.287799999117851
407,CHN38823,ssshmt,ss,53005.287284300000465,51266300.885399997234344
408,CHN38831,smmxcl,sm,37575.006217599999218,39081669.619000002741814
409,CHN41275,smmx__,sm,175980.957479000004241,158518852.863000005483627
410,CHN39061,mtpu__,mt,1940726.868520000018179,17724511616.400001525878906
411,CHN36497,vapysr,va,1212192.288020000094548,9852833876.409999847412109
412,CHN36570,pa____,pa,55702.663063100000727,77914577.108300000429153
413,CHN36614,pa____,pa,123370.668577000004007,543816213.144000053405762
414,CHN36698,pa____,pa,87649.117788200004725,287134779.939000010490417
415,CHN36795,pa____,pa,20685.404626499999722,18988275.459300000220537
416,CHN36843,pa____,pa,464944.466687000007369,1579719899.670000076293945
417,CHN36869,ssmxvr,ss,80891.447167399994214,200086984.972999989986420
418,CHN36930,pa____,pa,540860.929382000002079,2500606766.389999866485596
419,CHN36962,ig____,ig,100158.782925000006799,141407336.206999987363815
420,CHN36993,pa____,pa,51852.016750800001319,59136518.854599997401237
421,CHN37102,sspyvr,ss,31065.462354899998900,58027846.404799997806549
422,CHN37105,smpycl,sm,732100.084149000002071,2964449986.719999790191650
